rx_id,hcp_id,product,month,trx,nrx
2609.0,109,ProductB,2025-05-01,44.0,9.0
3167.0,132,ProductB,2025-11-01,19.0,3.0
1922.0,81,ProductA,2025-02-01,20.0,3.0
4700.0,196,ProductB,2025-08-01,35.0,7.0
3941.0,165,ProductA,2025-05-01,32.0,6.0
33.0,2,ProductA,2025-09-01,51.0,10.0
1996.0,84,ProductA,2025-04-01,21.0,3.0
2157.0,90,ProductB,2025-09-01,25.0,3.0
547.0,23,ProductB,,38.0,5.0
3583.0,150,ProductA,2025-07-01,24.0,2.0
4722.0,197,ProductB,2025-06-01,17.0,3.0
2622.0,110,ProductA,2025-06-01,32.0,7.0
2372.0,99,ProductB,2025-08-01,60.0,10.0
2132.0,89,ProductB,2025-08-01,13.0,3.0
4179.0,175,ProductA,2025-03-01,37.0,6.0
3886.0,162,ProductB,10/01/2025,59.0,7.0
3250.0,136,ProductA,2025-10-01,60.0,13.0
3762.0,157,ProductB,2025-06-01,36.0,8.0
4460.0,186,ProductB,2025-08-01,24.0,3.0
1422.0,60,ProductA,2025-06-01,59.0,13.0
4264.0,178,ProductB,2025-04-01,41.0,7.0
95.0,4,ProductB,2025-11-01,84.0,11.0
4342.0,181,ProductB,2025-10-01,46.0,8.0
3734.0,156,ProductB,2025-02-01,13.0,1.0
1523.0,64,ProductA,2025-11-01,3.0,0.0
2152.0,90,ProductB,2025-04-01,28.0,3.0
3882.0,162,ProductB,2025-06-01,52.0,5.0
2728.0,114,ProductB,2025-04-01,77.0,
3829.0,160,ProductB,2025-01-01,35.0,7.0
3629.0,152,ProductA,2025-05-01,4.0,0.0
4248.0,177,ProductB,2025-12-01,51.0,6.0
3731.0,156,ProductA,2025-11-01,44.0,5.0
3486.0,146,ProductA,2025-06-01,57.0,11.0
120.0,5,ProductB,2025-12-01,15.0,2.0
3477.0,145,ProductB,2025-09-01,27.0,2.0
1839.0,77,ProductB,2025-03-01,35.0,4.0
3982.0,166,ProductB,10/01/2025,39.0,5.0
3880.0,162,ProductB,2025-04-01,,6.0
3969.0,166,ProductA,2025-09-01,20.0,4.0
,196,ProductA,2025-06-01,35.0,3.0
3019.0,126,ProductB,2025-07-01,82.0,8.0
3883.0,162,ProductB,2025-07-01,48.0,9.0
,139,ProductB,2025-04-01,34.0,4.0
598.0,25,ProductB,,38.0,8.0
104.0,5,ProductA,2025-08-01,3.0,0.0
3548.0,148,ProductB,2025-08-01,1.0,0.0
1725.0,72,ProductB,2025-09-01,122.0,13.0
2258.0,95,ProductA,2025-02-01,15.0,3.0
2421.0,101,ProductB,2025-09-01,4.0,0.0
2683.0,112,ProductB,2025-07-01,36.0,8.0
446.0,19,ProductB,2025-02-01,12.0,1.0
3089.0,129,ProductB,2025-05-01,30.0,4.0
1548.0,65,ProductA,2025-12-01,84.0,15.0
1639.0,69,ProductA,2025-07-01,33.0,3.0
891.0,38,ProductA,2025-03-01,0.0,0.0
4573.0,191,ProductB,2025-01-01,15.0,2.0
894.0,38,ProductA,2025-06-01,5.0,0.0
2761.0,116,ProductA,2025-01-01,20.0,2.0
2956.0,124,ProductA,2025-04-01,15.0,1.0
887.0,37,ProductB,2025-11-01,41.0,
3134.0,131,ProductB,2025-02-01,0.0,0.0
,68,ProductA,2025-08-01,56.0,9.0
,130,ProductB,,25.0,5.0
108.0,5,ProductA,2025-12-01,5.0,1.0
1955.0,82,ProductA,2025-11-01,,
312.0,13,ProductB,2025-12-01,44.0,7.0
3627.0,152,ProductA,03/01/2025,12.0,2.0
4157.0,174,ProductA,2025-05-01,19.0,2.0
1265.0,53,ProductB,05/01/2025,16.0,2.0
584.0,25,ProductA,2025-08-01,,
2910.0,122,ProductA,2025-06-01,3.0,0.0
2856.0,119,,2025-12-01,41.0,6.0
4227.0,177,ProductA,2025-03-01,31.0,4.0
1724.0,72,ProductB,2025-08-01,103.0,19.0
3967.0,166,ProductA,2025-07-01,18.0,4.0
1790.0,75,ProductB,02/01/2025,1.0,0.0
2543.0,106,ProductB,2025-11-01,41.0,6.0
3062.0,128,ProductB,2025-02-01,,2.0
1376.0,58,ProductA,2025-08-01,37.0,6.0
4090.0,171,ProductA,2025-10-01,13.0,2.0
2820.0,118,ProductA,2025-12-01,49.0,9.0
827.0,35,ProductA,2025-11-01,52.0,11.0
1155.0,49,ProductA,2025-03-01,26.0,4.0
4044.0,169,ProductA,2025-12-01,29.0,4.0
1234.0,52,ProductA,2025-10-01,32.0,4.0
4395.0,184,ProductA,2025-03-01,40.0,7.0
2419.0,101,ProductB,2025-07-01,7.0,0.0
2381.0,100,ProductA,2025-05-01,25.0,4.0
1564.0,66,ProductA,2025-04-01,,
607.0,26,ProductA,2025-07-01,22.0,2.0
4603.0,192,ProductB,07/01/2025,80.0,8.0
4099.0,171,ProductB,07/01/2025,22.0,2.0
1003.0,42,ProductB,2025-07-01,30.0,3.0
4213.0,176,ProductB,01/01/2025,26.0,2.0
3182.0,133,ProductB,2025-02-01,15.0,3.0
3697.0,155,ProductA,,,
2973.0,124,ProductB,2025-09-01,11.0,1.0
1736.0,73,ProductA,2025-08-01,10.0,1.0
2859.0,120,ProductA,2025-03-01,34.0,6.0
2563.0,107,ProductB,2025-07-01,110.0,15.0
,176,,2025-04-01,34.0,
4749.0,198,ProductB,2025-09-01,17.0,3.0
671.0,28,ProductB,2025-11-01,15.0,2.0
,181,ProductB,2025-02-01,29.0,5.0
3193.0,134,ProductA,2025-01-01,27.0,3.0
4752.0,198,ProductB,12/01/2025,25.0,2.0
4760.0,199,ProductA,2025-08-01,48.0,9.0
4463.0,186,ProductB,2025-11-01,19.0,3.0
1608.0,67,ProductB,12/01/2025,55.0,11.0
4327.0,181,ProductA,2025-07-01,36.0,7.0
62.0,3,ProductB,2025-02-01,31.0,7.0
1288.0,54,ProductB,2025-04-01,37.0,7.0
730.0,31,ProductA,2025-10-01,13.0,2.0
2524.0,106,ProductA,2025-04-01,42.0,8.0
63.0,3,ProductB,2025-03-01,28.0,4.0
3076.0,129,ProductA,2025-04-01,23.0,3.0
1943.0,81,ProductB,11/01/2025,41.0,7.0
1593.0,67,,,51.0,12.0
3387.0,142,ProductA,2025-03-01,29.0,6.0
3216.0,134,ProductB,2025-12-01,48.0,7.0
2805.0,117,ProductB,2025-09-01,31.0,4.0
2559.0,107,ProductB,2025-03-01,64.0,
297.0,13,ProductA,2025-09-01,62.0,8.0
2658.0,111,ProductB,2025-06-01,11.0,1.0
,127,,2025-03-01,10.0,2.0
681.0,29,ProductA,2025-09-01,17.0,3.0
3442.0,144,ProductA,2025-10-01,,5.0
2442.0,102,ProductB,2025-06-01,18.0,4.0
2091.0,88,ProductA,03/01/2025,29.0,5.0
907.0,38,ProductB,07/01/2025,0.0,0.0
936.0,39,ProductB,2025-12-01,2.0,0.0
996.0,42,ProductA,2025-12-01,28.0,6.0
,4,ProductA,2025-03-01,48.0,8.0
3181.0,133,ProductB,2025-01-01,12.0,1.0
4488.0,187,ProductB,2025-12-01,30.0,7.0
1263.0,53,ProductB,2025-03-01,15.0,1.0
2558.0,107,ProductB,2025-02-01,63.0,12.0
,162,,2025-02-01,31.0,4.0
2330.0,98,ProductA,2025-02-01,36.0,8.0
3350.0,140,ProductB,2025-02-01,13.0,2.0
4204.0,176,ProductA,2025-04-01,35.0,6.0
3232.0,135,ProductB,2025-04-01,23.0,5.0
2463.0,103,ProductB,2025-03-01,20.0,4.0
1958.0,82,ProductB,2025-02-01,23.0,3.0
1513.0,64,ProductA,2025-01-01,12.0,1.0
,153,ProductA,2025-11-01,45.0,5.0
,111,ProductA,2025-04-01,7.0,
2712.0,113,ProductB,2025-12-01,24.0,3.0
908.0,38,ProductB,2025-08-01,0.0,0.0
1264.0,53,ProductB,2025-04-01,20.0,4.0
4144.0,173,ProductB,2025-04-01,28.0,6.0
4400.0,184,ProductA,2025-08-01,77.0,10.0
702.0,30,ProductA,2025-06-01,17.0,3.0
409.0,18,ProductA,2025-01-01,32.0,6.0
850.0,36,,2025-10-01,19.0,4.0
2087.0,87,ProductB,2025-11-01,77.0,14.0
1493.0,63,ProductA,05/01/2025,11.0,1.0
2490.0,104,ProductB,2025-06-01,0.0,0.0
4527.0,189,ProductB,2025-03-01,6.0,0.0
4351.0,182,ProductA,2025-07-01,17.0,2.0
1124.0,47,ProductB,2025-08-01,50.0,10.0
1408.0,59,ProductB,2025-04-01,34.0,7.0
87.0,4,ProductB,2025-03-01,44.0,10.0
3652.0,153,ProductA,2025-04-01,29.0,7.0
3956.0,165,ProductB,2025-08-01,40.0,7.0
2899.0,121,ProductB,2025-07-01,32.0,3.0
4618.0,193,ProductA,2025-10-01,24.0,5.0
3080.0,129,ProductA,2025-08-01,39.0,7.0
2183.0,91,ProductB,2025-11-01,47.0,11.0
925.0,39,ProductB,01/01/2025,11.0,1.0
3057.0,128,ProductA,09/01/2025,12.0,
2793.0,117,,2025-09-01,37.0,7.0
4532.0,189,ProductB,2025-08-01,5.0,0.0
1049.0,44,ProductB,2025-05-01,14.0,2.0
,109,ProductB,01/01/2025,38.0,5.0
1171.0,49,ProductB,2025-07-01,10.0,1.0
2034.0,85,ProductB,2025-06-01,5.0,0.0
406.0,17,ProductB,2025-10-01,28.0,5.0
4261.0,178,ProductB,2025-01-01,24.0,4.0
747.0,32,ProductA,2025-03-01,,8.0
1120.0,47,ProductB,2025-04-01,36.0,6.0
3566.0,149,ProductB,2025-02-01,39.0,8.0
4733.0,198,ProductA,2025-05-01,32.0,6.0
2495.0,104,ProductB,2025-11-01,7.0,0.0
3975.0,166,ProductB,03/01/2025,25.0,
4212.0,176,ProductA,2025-12-01,83.0,11.0
2897.0,121,ProductB,2025-05-01,36.0,3.0
1747.0,73,ProductB,2025-07-01,34.0,4.0
32.0,2,ProductA,2025-08-01,48.0,7.0
3844.0,161,ProductA,2025-04-01,29.0,6.0
,193,ProductB,2025-07-01,28.0,3.0
2358.0,99,ProductA,06/01/2025,36.0,7.0
2804.0,117,ProductB,2025-08-01,28.0,6.0
4387.0,183,ProductB,2025-07-01,,1.0
2668.0,112,ProductA,2025-04-01,38.0,5.0
78.0,4,ProductA,06/01/2025,65.0,10.0
4171.0,174,ProductB,,30.0,4.0
3895.0,163,ProductA,2025-07-01,38.0,7.0
1930.0,81,,2025-10-01,26.0,3.0
946.0,40,ProductA,10/01/2025,15.0,2.0
565.0,24,ProductB,2025-01-01,11.0,1.0
1985.0,83,ProductB,2025-05-01,42.0,7.0
3138.0,131,ProductB,2025-06-01,,0.0
3117.0,130,ProductB,2025-09-01,22.0,3.0
1101.0,46,ProductB,09/01/2025,,1.0
2019.0,85,ProductA,,12.0,1.0
4359.0,182,ProductB,2025-03-01,13.0,2.0
3547.0,148,ProductB,2025-07-01,4.0,0.0
2012.0,84,ProductB,2025-08-01,0.0,0.0
1315.0,55,ProductB,2025-07-01,96.0,12.0
,35,ProductB,2025-04-01,38.0,5.0
2611.0,109,ProductB,07/01/2025,40.0,5.0
3714.0,155,ProductB,2025-06-01,48.0,9.0
2188.0,92,ProductA,2025-04-01,36.0,7.0
888.0,37,ProductB,2025-12-01,50.0,7.0
1236.0,52,ProductA,2025-12-01,38.0,7.0
2156.0,90,ProductB,2025-08-01,32.0,6.0
1326.0,56,ProductA,2025-06-01,56.0,6.0
1576.0,66,ProductB,2025-04-01,51.0,11.0
3611.0,151,ProductA,2025-11-01,25.0,4.0
1369.0,58,ProductA,2025-01-01,32.0,4.0
,166,ProductA,10/01/2025,20.0,2.0
3074.0,129,ProductA,2025-02-01,24.0,3.0
2383.0,100,ProductA,,23.0,4.0
,193,ProductB,2025-10-01,26.0,2.0
130.0,6,ProductA,2025-10-01,,5.0
3768.0,157,ProductB,2025-12-01,30.0,5.0
1180.0,50,ProductA,04/01/2025,2.0,0.0
1272.0,53,ProductB,2025-12-01,22.0,2.0
3715.0,155,ProductB,2025-07-01,46.0,6.0
2973.0,124,ProductB,2025-09-01,11.0,1.0
1353.0,57,ProductA,09/01/2025,27.0,3.0
527.0,22,ProductB,2025-11-01,23.0,4.0
2098.0,88,ProductA,2025-10-01,32.0,5.0
3480.0,145,ProductB,2025-12-01,,3.0
,191,ProductA,2025-02-01,15.0,1.0
3188.0,133,ProductB,2025-08-01,29.0,6.0
863.0,36,ProductB,2025-11-01,14.0,
444.0,19,ProductA,2025-12-01,24.0,4.0
535.0,23,ProductA,2025-07-01,33.0,6.0
461.0,20,ProductA,2025-05-01,23.0,3.0
492.0,21,ProductA,2025-12-01,28.0,4.0
1924.0,81,ProductA,2025-04-01,17.0,3.0
1567.0,66,ProductA,2025-07-01,50.0,6.0
4346.0,182,ProductA,2025-02-01,6.0,1.0
2369.0,99,ProductB,2025-05-01,47.0,10.0
1050.0,44,ProductB,2025-06-01,,1.0
1500.0,63,ProductA,2025-12-01,,1.0
2133.0,89,ProductB,2025-09-01,15.0,3.0
3873.0,162,ProductA,2025-09-01,59.0,12.0
3042.0,127,ProductB,2025-06-01,1.0,0.0
,19,ProductB,2025-12-01,5.0,1.0
1560.0,65,ProductB,2025-12-01,63.0,6.0
2219.0,93,ProductA,2025-11-01,10.0,1.0
4799.0,200,ProductB,2025-11-01,18.0,2.0
389.0,17,ProductA,2025-05-01,15.0,2.0
3262.0,136,ProductB,2025-10-01,85.0,
977.0,41,ProductB,2025-05-01,38.0,5.0
3207.0,134,ProductB,2025-03-01,32.0,3.0
4659.0,195,ProductA,2025-03-01,31.0,3.0
3289.0,138,ProductA,2025-01-01,19.0,2.0
1543.0,65,ProductA,2025-07-01,52.0,9.0
2287.0,96,ProductA,2025-07-01,3.0,0.0
2934.0,123,,2025-06-01,45.0,10.0
2802.0,117,ProductB,2025-06-01,28.0,5.0
3210.0,134,ProductB,2025-06-01,,5.0
4143.0,173,ProductB,,19.0,2.0
3391.0,142,ProductA,2025-07-01,52.0,11.0
2902.0,121,ProductB,2025-10-01,41.0,6.0
2360.0,99,ProductA,2025-08-01,38.0,9.0
737.0,31,ProductB,2025-05-01,,1.0
197.0,9,ProductA,2025-05-01,19.0,4.0
4544.0,190,ProductA,2025-08-01,0.0,0.0
1136.0,48,ProductA,2025-08-01,41.0,6.0
1946.0,82,ProductA,2025-02-01,25.0,2.0
1785.0,75,ProductA,,9.0,1.0
2753.0,115,ProductB,2025-05-01,13.0,2.0
2453.0,103,ProductA,2025-05-01,24.0,5.0
1507.0,63,ProductB,2025-07-01,16.0,3.0
27.0,2,ProductA,2025-03-01,29.0,6.0
2528.0,106,ProductA,2025-08-01,50.0,8.0
4339.0,181,ProductB,07/01/2025,36.0,4.0
574.0,24,ProductB,2025-10-01,19.0,4.0
224.0,10,ProductA,2025-08-01,25.0,3.0
3831.0,160,ProductB,2025-03-01,39.0,6.0
4613.0,193,ProductA,05/01/2025,25.0,3.0
,76,ProductA,2025-08-01,25.0,
3990.0,167,ProductA,2025-06-01,32.0,5.0
278.0,12,ProductB,,7.0,
313.0,14,ProductA,2025-01-01,0.0,0.0
2142.0,90,ProductA,2025-06-01,28.0,5.0
4784.0,200,ProductA,2025-08-01,21.0,2.0
254.0,11,ProductB,2025-02-01,11.0,2.0
3656.0,153,ProductA,,,3.0
1237.0,52,ProductB,2025-01-01,19.0,2.0
4014.0,168,ProductA,2025-06-01,61.0,11.0
1371.0,58,ProductA,2025-03-01,37.0,8.0
4590.0,192,ProductA,2025-06-01,62.0,11.0
3639.0,152,ProductB,2025-03-01,29.0,5.0
1388.0,58,ProductB,08/01/2025,16.0,2.0
3590.0,150,ProductB,2025-02-01,29.0,5.0
2242.0,94,ProductA,10/01/2025,6.0,0.0
2700.0,113,ProductA,12/01/2025,45.0,4.0
4105.0,172,ProductA,01/01/2025,16.0,3.0
4702.0,196,ProductB,2025-10-01,26.0,4.0
1668.0,70,,2025-12-01,14.0,2.0
462.0,20,ProductA,2025-06-01,26.0,4.0
1356.0,57,ProductA,2025-12-01,25.0,5.0
398.0,17,ProductB,02/01/2025,21.0,5.0
1299.0,55,ProductA,2025-03-01,46.0,6.0
4337.0,181,ProductB,2025-05-01,,5.0
,93,ProductA,2025-04-01,13.0,1.0
3513.0,147,ProductA,2025-09-01,7.0,1.0
3588.0,150,ProductA,2025-12-01,29.0,4.0
688.0,29,ProductB,2025-04-01,,2.0
2202.0,92,ProductB,2025-06-01,49.0,9.0
1664.0,70,ProductA,2025-08-01,21.0,4.0
1334.0,56,ProductB,,40.0,5.0
559.0,24,ProductA,2025-07-01,22.0,4.0
1750.0,73,ProductB,2025-10-01,41.0,8.0
1802.0,76,ProductA,2025-02-01,22.0,4.0
866.0,37,ProductA,2025-02-01,33.0,7.0
59.0,3,ProductA,2025-11-01,39.0,9.0
,9,ProductB,,36.0,7.0
,48,ProductB,2025-11-01,46.0,5.0
3330.0,139,ProductB,,28.0,5.0
852.0,36,ProductA,2025-12-01,19.0,4.0
2774.0,116,ProductB,2025-02-01,28.0,6.0
3247.0,136,ProductA,2025-07-01,57.0,14.0
1293.0,54,ProductB,2025-09-01,55.0,5.0
2818.0,118,,2025-10-01,32.0,5.0
664.0,28,ProductB,2025-04-01,20.0,4.0
1244.0,52,ProductB,2025-08-01,23.0,5.0
1888.0,79,ProductB,2025-04-01,22.0,
1630.0,68,ProductB,2025-10-01,55.0,10.0
4788.0,200,ProductA,2025-12-01,23.0,2.0
3373.0,141,ProductB,2025-01-01,22.0,3.0
3933.0,164,ProductB,2025-09-01,4.0,0.0
3133.0,131,ProductB,2025-01-01,1.0,0.0
4200.0,175,ProductB,2025-12-01,49.0,7.0
4427.0,185,ProductA,2025-11-01,66.0,15.0
,193,ProductB,2025-08-01,30.0,3.0
3348.0,140,ProductA,2025-12-01,,0.0
645.0,27,ProductB,,3.0,0.0
2101.0,88,ProductB,2025-01-01,31.0,5.0
154.0,7,,2025-10-01,62.0,7.0
723.0,31,ProductA,2025-03-01,8.0,1.0
1168.0,49,ProductB,2025-04-01,12.0,2.0
3444.0,144,ProductA,2025-12-01,36.0,6.0
4621.0,193,ProductB,2025-01-01,30.0,4.0
3887.0,162,ProductB,2025-11-01,64.0,11.0
3189.0,133,ProductB,09/01/2025,26.0,3.0
2344.0,98,ProductB,04/01/2025,28.0,3.0
1737.0,73,ProductA,2025-09-01,12.0,1.0
2180.0,91,ProductB,2025-08-01,40.0,9.0
930.0,39,ProductB,2025-06-01,10.0,
3632.0,152,ProductA,2025-08-01,6.0,1.0
2723.0,114,ProductA,2025-11-01,230.0,38.0
2040.0,85,ProductB,2025-12-01,9.0,2.0
4668.0,195,ProductA,2025-12-01,80.0,8.0
2343.0,98,ProductB,2025-03-01,29.0,4.0
3013.0,126,ProductB,2025-01-01,43.0,9.0
1276.0,54,ProductA,,27.0,3.0
2493.0,104,ProductB,2025-09-01,5.0,0.0
3102.0,130,ProductA,2025-06-01,20.0,4.0
952.0,40,ProductB,2025-04-01,20.0,2.0
2446.0,102,ProductB,2025-10-01,25.0,5.0
3915.0,164,ProductA,2025-03-01,10.0,2.0
4474.0,187,ProductA,2025-10-01,22.0,5.0
3464.0,145,ProductA,2025-08-01,27.0,3.0
3111.0,130,ProductB,2025-03-01,23.0,4.0
4085.0,171,ProductA,2025-05-01,13.0,1.0
3449.0,144,ProductB,05/01/2025,28.0,3.0
2338.0,98,ProductA,10/01/2025,40.0,5.0
3236.0,135,ProductB,2025-08-01,,4.0
668.0,28,ProductB,2025-08-01,13.0,2.0
519.0,22,ProductB,03/01/2025,25.0,3.0
70.0,3,ProductB,2025-10-01,39.0,9.0
269.0,12,ProductA,,20.0,3.0
1300.0,55,ProductA,2025-04-01,54.0,5.0
1759.0,74,ProductA,2025-07-01,49.0,9.0
516.0,22,ProductA,2025-12-01,54.0,10.0
3581.0,150,ProductA,2025-05-01,26.0,5.0
362.0,16,ProductA,2025-02-01,21.0,5.0
3565.0,149,ProductB,2025-01-01,38.0,8.0
601.0,26,ProductA,01/01/2025,21.0,4.0
482.0,21,ProductA,,16.0,2.0
323.0,14,ProductA,2025-11-01,1.0,0.0
,67,ProductA,03/01/2025,26.0,4.0
4129.0,173,ProductA,2025-01-01,17.0,2.0
2416.0,101,ProductB,2025-04-01,4.0,0.0
720.0,30,ProductB,2025-12-01,5.0,0.0
4033.0,169,ProductA,2025-01-01,24.0,4.0
1542.0,65,ProductA,2025-06-01,50.0,9.0
4430.0,185,ProductB,02/01/2025,27.0,3.0
2256.0,94,ProductB,2025-12-01,39.0,9.0
2077.0,87,ProductB,2025-01-01,29.0,4.0
1107.0,47,ProductA,03/01/2025,25.0,5.0
379.0,16,ProductB,2025-07-01,9.0,1.0
3769.0,158,ProductA,2025-01-01,26.0,4.0
3162.0,132,ProductB,2025-06-01,17.0,2.0
10.0,1,ProductA,2025-10-01,106.0,25.0
1115.0,47,ProductA,2025-11-01,46.0,9.0
2796.0,117,ProductA,2025-12-01,45.0,4.0
2447.0,102,ProductB,2025-11-01,30.0,4.0
4180.0,175,ProductA,2025-04-01,36.0,8.0
2983.0,125,ProductA,07/01/2025,63.0,8.0
2839.0,119,ProductA,2025-07-01,35.0,3.0
2560.0,107,ProductB,2025-04-01,74.0,10.0
470.0,20,ProductB,2025-02-01,13.0,1.0
1268.0,53,ProductB,2025-08-01,14.0,3.0
2226.0,93,,06/01/2025,36.0,4.0
3114.0,130,ProductB,2025-06-01,23.0,3.0
3881.0,162,ProductB,2025-05-01,51.0,
1965.0,82,ProductB,2025-09-01,51.0,8.0
4417.0,185,ProductA,2025-01-01,27.0,4.0
4796.0,200,ProductB,2025-08-01,9.0,2.0
4237.0,177,ProductB,2025-01-01,27.0,3.0
709.0,30,ProductB,2025-01-01,11.0,1.0
300.0,13,ProductA,2025-12-01,83.0,13.0
1697.0,71,,2025-05-01,37.0,8.0
2906.0,122,ProductA,2025-02-01,10.0,1.0
1102.0,46,ProductB,2025-10-01,9.0,2.0
4577.0,191,ProductB,2025-05-01,22.0,3.0
732.0,31,ProductA,2025-12-01,9.0,1.0
3004.0,126,ProductA,2025-04-01,84.0,13.0
325.0,14,ProductB,2025-01-01,5.0,0.0
2575.0,108,ProductA,2025-07-01,,10.0
3674.0,154,ProductA,2025-02-01,24.0,3.0
4391.0,183,ProductB,2025-11-01,14.0,2.0
2030.0,85,ProductB,2025-02-01,12.0,2.0
1739.0,73,ProductA,11/01/2025,8.0,1.0
4439.0,185,ProductB,11/01/2025,56.0,12.0
2472.0,103,ProductB,2025-12-01,40.0,8.0
3374.0,141,ProductB,2025-02-01,28.0,3.0
1478.0,62,ProductB,2025-02-01,25.0,4.0
2466.0,103,ProductB,2025-06-01,27.0,
4699.0,196,ProductB,2025-07-01,31.0,5.0
113.0,5,ProductB,2025-05-01,22.0,4.0
1819.0,76,,2025-07-01,38.0,8.0
3904.0,163,ProductB,2025-04-01,37.0,
3791.0,158,ProductB,11/01/2025,57.0,10.0
4652.0,194,ProductB,2025-08-01,0.0,0.0
2234.0,94,ProductA,2025-02-01,15.0,3.0
3717.0,155,ProductB,2025-09-01,41.0,10.0
2076.0,87,ProductA,2025-12-01,43.0,5.0
948.0,40,ProductA,2025-12-01,20.0,4.0
4028.0,168,ProductB,2025-08-01,42.0,9.0
2650.0,111,ProductA,2025-10-01,4.0,
1056.0,44,ProductB,12/01/2025,21.0,4.0
2551.0,107,,07/01/2025,71.0,13.0
,162,,2025-01-01,37.0,5.0
,33,ProductA,2025-06-01,40.0,4.0
1517.0,64,ProductA,2025-05-01,13.0,2.0
3084.0,129,,2025-12-01,39.0,6.0
,49,ProductA,2025-01-01,21.0,3.0
4624.0,193,ProductB,2025-04-01,28.0,2.0
4757.0,199,ProductA,05/01/2025,32.0,3.0
3100.0,130,ProductA,2025-04-01,16.0,1.0
,68,ProductB,2025-11-01,52.0,6.0
2324.0,97,ProductB,,22.0,3.0
2402.0,101,ProductA,02/01/2025,11.0,2.0
1784.0,75,ProductA,2025-08-01,9.0,1.0
2166.0,91,ProductA,2025-06-01,29.0,3.0
306.0,13,ProductB,2025-06-01,22.0,3.0
2232.0,93,ProductB,2025-12-01,44.0,9.0
4552.0,190,ProductB,04/01/2025,14.0,1.0
4088.0,171,ProductA,2025-08-01,11.0,
691.0,29,ProductB,2025-07-01,16.0,1.0
2736.0,114,ProductB,2025-12-01,216.0,40.0
3532.0,148,ProductA,2025-04-01,9.0,1.0
954.0,40,ProductB,2025-06-01,24.0,4.0
1062.0,45,ProductA,2025-06-01,9.0,2.0
3475.0,145,ProductB,2025-07-01,,
3473.0,145,ProductB,2025-05-01,37.0,5.0
480.0,20,ProductB,12/01/2025,3.0,0.0
1908.0,80,ProductA,2025-12-01,2.0,0.0
357.0,15,ProductB,2025-09-01,17.0,3.0
2380.0,100,ProductA,2025-04-01,24.0,4.0
354.0,15,ProductB,2025-06-01,9.0,1.0
3767.0,157,ProductB,11/01/2025,25.0,
1660.0,70,ProductA,2025-04-01,17.0,3.0
4678.0,195,ProductB,2025-10-01,66.0,
2628.0,110,ProductA,2025-12-01,39.0,4.0
2885.0,121,ProductA,2025-05-01,39.0,7.0
157.0,7,ProductB,2025-01-01,32.0,7.0
3934.0,164,ProductB,2025-10-01,6.0,1.0
1032.0,43,ProductB,12/01/2025,35.0,3.0
3860.0,161,ProductB,2025-08-01,12.0,2.0
2432.0,102,ProductA,2025-08-01,23.0,3.0
3260.0,136,ProductB,2025-08-01,86.0,11.0
1100.0,46,ProductB,,10.0,
1314.0,55,ProductB,2025-06-01,85.0,8.0
1638.0,69,ProductA,2025-06-01,,7.0
1497.0,63,,2025-09-01,6.0,1.0
2154.0,90,ProductB,2025-06-01,29.0,3.0
218.0,10,ProductA,2025-02-01,20.0,3.0
2816.0,118,ProductA,2025-08-01,28.0,6.0
2205.0,92,ProductB,2025-09-01,54.0,7.0
3301.0,138,ProductB,2025-01-01,19.0,2.0
3653.0,153,ProductA,2025-05-01,25.0,5.0
3089.0,129,ProductB,2025-05-01,30.0,4.0
2115.0,89,ProductA,2025-03-01,13.0,2.0
4228.0,177,ProductA,2025-04-01,33.0,3.0
972.0,41,ProductA,,32.0,6.0
4070.0,170,ProductB,,10.0,1.0
4096.0,171,ProductB,2025-04-01,21.0,3.0
2602.0,109,ProductA,2025-10-01,35.0,3.0
1828.0,77,ProductA,2025-04-01,,8.0
2666.0,112,ProductA,2025-02-01,28.0,4.0
328.0,14,ProductB,2025-04-01,9.0,1.0
1708.0,72,ProductA,2025-04-01,,8.0
1574.0,66,ProductB,2025-02-01,48.0,
932.0,39,ProductB,2025-08-01,1.0,0.0
1909.0,80,ProductB,2025-01-01,0.0,0.0
856.0,36,ProductB,2025-04-01,,4.0
4581.0,191,ProductB,2025-09-01,36.0,7.0
3462.0,145,ProductA,2025-06-01,30.0,5.0
3211.0,134,ProductB,2025-07-01,44.0,
3912.0,163,ProductB,2025-12-01,26.0,3.0
,45,ProductB,2025-11-01,14.0,1.0
2945.0,123,ProductB,2025-05-01,,3.0
3508.0,147,ProductA,2025-04-01,12.0,1.0
,167,ProductB,2025-05-01,49.0,11.0
3504.0,146,ProductB,2025-12-01,37.0,7.0
3805.0,159,ProductB,2025-01-01,12.0,2.0
3688.0,154,ProductB,2025-04-01,34.0,
4002.0,167,ProductB,2025-06-01,46.0,9.0
234.0,10,ProductB,2025-06-01,32.0,
2439.0,102,ProductB,2025-03-01,19.0,3.0
3315.0,139,ProductA,2025-03-01,42.0,9.0
3960.0,165,ProductB,2025-12-01,49.0,6.0
4326.0,181,ProductA,06/01/2025,32.0,6.0
2985.0,125,ProductA,2025-09-01,72.0,10.0
1687.0,71,ProductA,2025-07-01,26.0,3.0
4247.0,177,ProductB,11/01/2025,53.0,5.0
1683.0,71,ProductA,2025-03-01,17.0,1.0
439.0,19,ProductA,2025-07-01,26.0,
2082.0,87,ProductB,2025-06-01,50.0,8.0
,102,ProductA,2025-04-01,17.0,2.0
